sample_id,cell_id,channel,crop_path,label,confidence,notes,annotated_at,top_genes
1052,hdefefpc-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/hdefefpc-1.tif,,,,,"HLA-DRA, VIM, CXCL10, FCGR3A, HLA-DRB1"
1053,hdmagbae-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/hdmagbae-1.tif,,,,,"VIM, HLA-DRA, ADAMTS1, MET, ATP1A1"
1054,hefffceo-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/hefffceo-1.tif,,,,,"VIM, HLA-DRA, FGL2, CD68, MDM2"
1055,hffiikkj-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/hffiikkj-1.tif,,,,,"VIM, HLA-DRA, KRT18, STC1, GATM"
1056,hkjepgko-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/hkjepgko-1.tif,,,,,"VIM, HLA-DRA, PDPN, PTEN, VSIR"
1057,hkmlohdp-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/hkmlohdp-1.tif,,,,,"VIM, CD8A, CCL5, CXCL10, HLA-DRA"
1058,hneelhhc-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/hneelhhc-1.tif,,,,,"VIM, PTEN, VCAN, TCF4, THBS2"
1059,icnbdohb-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/icnbdohb-1.tif,,,,,"HLA-DRA, VIM, FCGR3B, FCGR3A, HLA-DRB1"
1060,idodpeje-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/idodpeje-1.tif,,,,,"VIM, HLA-DRB1, FCGR3B, HLA-DRA, MS4A6A"
1061,igihjcfj-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/igihjcfj-1.tif,,,,,"VIM, HLA-DRA, PECAM1, HLA-DRB1, PTPRC"
1062,ihaeaopo-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/ihaeaopo-1.tif,,,,,"HLA-DRA, HLA-DRB1, C1orf162, FGL2, FCGR3A"
1063,iihoddgk-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/iihoddgk-1.tif,,,,,"CD2, VIM, TRAC, CAVIN1, TIGIT"
1064,ipjcaadd-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/ipjcaadd-1.tif,,,,,"VIM, HAVCR2, HLA-DRA, CTLA4, CXCL10"
1065,jfgbaoka-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/jfgbaoka-1.tif,,,,,"HLA-DRA, VIM, CCL5, MZB1, PRF1"
1066,jjpjpjoa-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/jjpjpjoa-1.tif,,,,,"VIM, FGL2, HLA-DRA, CD93, MS4A6A"
1067,jkkdhcdk-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/jkkdhcdk-1.tif,,,,,"HLA-DRA, FGL2, MS4A6A, HLA-DRB1, PTPRC"
1068,jlceagmc-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/jlceagmc-1.tif,,,,,"HLA-DRB1, HLA-DRA, BCL2L11, IL7R, GPR183"
1069,kcnopdng-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/kcnopdng-1.tif,,,,,"VIM, CCL5, HLA-DRA, CD247, KRT8"
1070,kgdjdjih-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/kgdjdjih-1.tif,,,,,"VIM, HLA-DRA, MMRN1, CD163, TFPI"
1071,kkcnglfg-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/kkcnglfg-1.tif,,,,,"HLA-DRA, VIM, FCGR3A, VCAN, KCNMA1"
1072,kmhlpaik-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/kmhlpaik-1.tif,,,,,"VIM, FCGR3A, HLA-DRA, CXCL6, MS4A6A"
1073,lconejbc-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/lconejbc-1.tif,,,,,"HLA-DRA, VIM, CD163, PECAM1, CD68"
1074,lemlkade-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/lemlkade-1.tif,,,,,"VIM, MNDA, CCL5, MEST, CAVIN1"
1075,lfiigmkm-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/lfiigmkm-1.tif,,,,,"HLA-DRA, VIM, VCAN, C1orf162, FCGR3A"
1076,lhgpohbl-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/lhgpohbl-1.tif,,,,,"VIM, HLA-DRA, FCGR3A, FCGR3B, MET"
1077,lijehehj-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/lijehehj-1.tif,,,,,"HLA-DRA, FCGR3A, VIM, HLA-DRB1, FCGR3B"
1078,lojdleae-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/lojdleae-1.tif,,,,,"HLA-DRA, IL2RA, HLA-DRB1, FCGR3B, CD163"
1079,lokefjca-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/lokefjca-1.tif,,,,,"HLA-DRA, VIM, FCGR3A, CD68, HLA-DRB1"
1080,mbgcibmn-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/mbgcibmn-1.tif,,,,,"VIM, FCGR3A, CD2, HLA-DRA, TRAC"
1081,mbjcdgpf-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/mbjcdgpf-1.tif,,,,,"HLA-DRA, MS4A6A, FCGR3A, CD163, MS4A4A"
1082,mccnmbih-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/mccnmbih-1.tif,,,,,"HLA-DRA, CD163, MS4A6A, MS4A4A, PRF1"
1083,mcfmmchh-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/mcfmmchh-1.tif,,,,,"HLA-DRA, CD34, HLA-DRB1, CLEC4E, FCGR3A"
1084,mdckhhoi-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/mdckhhoi-1.tif,,,,,"VIM, CENPF, PTEN, HLA-DRA, CCL5"
1085,mebhdhhd-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/mebhdhhd-1.tif,,,,,"HLA-DRA, MDM2, VIM, CD8A, MS4A6A"
1086,mhbcnojl-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/mhbcnojl-1.tif,,,,,"HLA-DRA, ACTA2, VIM, PTEN, CLEC4E"
1087,midmgime-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/midmgime-1.tif,,,,,"HLA-DRA, FCGR3A, MS4A6A, CD14, VIM"
1088,mlgihffh-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/mlgihffh-1.tif,,,,,"HLA-DRA, VIM, FCGR3A, CD8A, PECAM1"
1089,mmjejdco-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/mmjejdco-1.tif,,,,,"HLA-DRA, MS4A6A, VIM, MS4A4A, FCGR3B"
1090,mnhfnhhn-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/mnhfnhhn-1.tif,,,,,"HLA-DRA, FCGR3A, MS4A6A, C1orf162, FCGR3B"
1091,mnhfodkj-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/mnhfodkj-1.tif,,,,,"HLA-DRA, FCGR3A, FCGR3B, MS4A6A, HLA-DRB1"
1092,molenmbk-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/molenmbk-1.tif,,,,,"VIM, SERPINB9, HLA-DRA, CXCL6, ACTA2"
1093,ndiccckd-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/ndiccckd-1.tif,,,,,"HLA-DRA, VIM, CXCL6, MDM2, CD68"
1094,nlinjige-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/nlinjige-1.tif,,,,,"HLA-DRA, FCGR3A, PLD4, VIM, MS4A6A"
1095,npgnegkb-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/npgnegkb-1.tif,,,,,"HLA-DRA, VIM, FCGR3A, VSIG4, FGL2"
1096,oabhlffb-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/oabhlffb-1.tif,,,,,"VIM, GNG11, BANK1, CXCR4, HLA-DRA"
1097,oalifonh-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/oalifonh-1.tif,,,,,"VIM, HLA-DRA, AIF1, MNDA, FCGR3B"
1098,oaliokdn-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/oaliokdn-1.tif,,,,,"HLA-DRA, CD68, MS4A4A, FGL2, FCGR3A"
1099,ocinepio-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/ocinepio-1.tif,,,,,"HLA-DRB1, VIM, HLA-DRA, FCGR3B, CD4"
1100,ofpbkgch-1,HLA-DR,/data/yzy21/yy/aaran/out/crops/HLA-DR/ofpbkgch-1.tif,,,,,"VIM, TCIM, CD4, SERPINB9, FCGR3A"
1101,aaeihfjk-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/aaeihfjk-1.tif,,,,,"NKG7, GZMK, FCGR3A, FGL2, HAVCR2"
1102,aajebjek-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/aajebjek-1.tif,,,,,"VIM, CD8A, PTPRC, FCGR3B, HLA-DRA"
1103,aclbkokf-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/aclbkokf-1.tif,,,,,"VIM, TOP2A, HLA-DRA, DUSP2, SERPINB9"
1104,acllheki-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/acllheki-1.tif,,,,,"HAVCR2, VIM, CD3D, CD3G, PRF1"
1105,acngogid-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/acngogid-1.tif,,,,,"VIM, HLA-DRA, CD3G, CD8A, NKG7"
1106,aebdlbha-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/aebdlbha-1.tif,,,,,"VIM, PCOLCE, VCAN, CXCL10, GZMK"
1107,aehjjpjc-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/aehjjpjc-1.tif,,,,,"VIM, HLA-DRA, PTGDS, LY86, PLA2G7"
1108,afdepllh-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/afdepllh-1.tif,,,,,"VIM, CD3E, CCL5, KCNMA1, CD69"
1109,agpemnbd-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/agpemnbd-1.tif,,,,,"VIM, HLA-DRA, CD3E, CD8A, TIGIT"
1110,ahjdgmhf-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/ahjdgmhf-1.tif,,,,,"HLA-DRA, VIM, PTEN, CD3E, CD8A"
1111,ahlcojoh-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/ahlcojoh-1.tif,,,,,"NKG7, CD8A, ACTA2, VIM, HLA-DRA"
1112,aioepfli-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/aioepfli-1.tif,,,,,"VIM, PTPRC, CD3E, PTEN, CDH2"
1113,ajcbijek-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/ajcbijek-1.tif,,,,,"VIM, CXCL6, HLA-DRA, CD2, CD3E"
1114,akdcbjdn-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/akdcbjdn-1.tif,,,,,"HLA-DRA, VIM, FCGR3A, PTPRC, TRAC"
1115,akmlnnlo-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/akmlnnlo-1.tif,,,,,"CD8A, VIM, HLA-DRA, CCL5, MDM2"
1116,alfpaaaa-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/alfpaaaa-1.tif,,,,,"VIM, CD8A, C1orf162, HLA-DRA, TRAC"
1117,almlgpkp-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/almlgpkp-1.tif,,,,,"VIM, CCL5, PTPRC, TNFRSF9, RTKN2"
1118,apnfahli-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/apnfahli-1.tif,,,,,"VIM, CD3E, CD8A, CCL5, PRF1"
1119,bbceibga-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/bbceibga-1.tif,,,,,"VIM, HLA-DRA, CD8A, FCGR3A, MUC1"
1120,beanncjb-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/beanncjb-1.tif,,,,,"VIM, CD8A, PTPRC, KLRD1, ADGRL4"
1121,behgeabc-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/behgeabc-1.tif,,,,,"HLA-DRA, VIM, HLA-DRB1, HAVCR2, FCGR3A"
1122,bhijgnbj-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/bhijgnbj-1.tif,,,,,"VIM, TRAC, SEMA3C, CTLA4, HAVCR2"
1123,bmdddnhc-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/bmdddnhc-1.tif,,,,,"VIM, CD8A, PTPRC, NKG7, CXCL6"
1124,bmdnimbg-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/bmdnimbg-1.tif,,,,,"VIM, CD3E, PTPRC, SERPINB9, CCL5"
1125,bmiifbcj-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/bmiifbcj-1.tif,,,,,"VIM, CCL5, CXCL10, MDM2, LAG3"
1126,bnenkkpk-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/bnenkkpk-1.tif,,,,,"PTPRC, CD247, FCGR3A, PECAM1, BCL2L11"
1127,bnhfmggg-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/bnhfmggg-1.tif,,,,,"VIM, GZMB, FCGR3A, FCGR3B, HLA-DRA"
1128,cdhhofcj-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/cdhhofcj-1.tif,,,,,"CD8A, CCL5, CD3E, CXCL9, GZMK"
1129,cdoiacnl-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/cdoiacnl-1.tif,,,,,"VIM, TRAC, CXCR4, CCL5, CD2"
1130,cfgmclpg-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/cfgmclpg-1.tif,,,,,"VIM, CCL5, NKG7, PTPRC, CD2"
1131,cinflolj-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/cinflolj-1.tif,,,,,"CD8A, CD3E, CD2, IL7R, PTPRC"
1132,cmlpifib-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/cmlpifib-1.tif,,,,,"VIM, HLA-DRA, CD8A, CXCL6, CD3E"
1133,cnjpfghf-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/cnjpfghf-1.tif,,,,,"VIM, HLA-DRA, PTPRC, CD8A, SEMA3C"
1134,cnkpjcja-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/cnkpjcja-1.tif,,,,,"HLA-DRA, HLA-DRB1, CXCL9, MPEG1, SLAMF7"
1135,cnpghbgl-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/cnpghbgl-1.tif,,,,,"VIM, CD3E, NKG7, ACTA2, CD8A"
1136,cokipilb-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/cokipilb-1.tif,,,,,"VIM, HLA-DRA, CD8A, PTPRC, PCNA"
1137,dalibceg-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/dalibceg-1.tif,,,,,"HLA-DRA, VIM, FCGR3A, FCGR3B, C1orf162"
1138,ddepdaom-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/ddepdaom-1.tif,,,,,"VIM, HLA-DRA, CD8A, CCL5, GZMA"
1139,ddgegpnh-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/ddgegpnh-1.tif,,,,,"VIM, HLA-DRA, FCGR3A, HLA-DRB1, PTPRC"
1140,ddigjgpj-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/ddigjgpj-1.tif,,,,,"VIM, HLA-DRA, CD3D, ERBB2, TNFRSF9"
1141,ddoendgk-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/ddoendgk-1.tif,,,,,"VIM, CD8A, HLA-DRA, CD27, PRF1"
1142,dfdigaph-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/dfdigaph-1.tif,,,,,"VIM, CD8A, HLA-DRA, PPARG, FCGR3B"
1143,dgfgponf-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/dgfgponf-1.tif,,,,,"VIM, CD8A, MKI67, CD3E, LYVE1"
1144,dgpkmnmj-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/dgpkmnmj-1.tif,,,,,"CD8A, CD3E, HLA-DRA, CCL5, GZMB"
1145,dhkmelmi-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/dhkmelmi-1.tif,,,,,"HLA-DRA, VIM, PTPRC, PECAM1, AIF1"
1146,dildjocl-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/dildjocl-1.tif,,,,,"VIM, GZMA, PTPRC, SERPINB9, CD3E"
1147,dmggdgdb-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/dmggdgdb-1.tif,,,,,"HLA-DRA, MDM2, VIM, HLA-DRB1, NKG7"
1148,dmhedokb-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/dmhedokb-1.tif,,,,,"HLA-DRA, CD8A, VIM, CXCR4, FCGR3B"
1149,dncbnkaf-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/dncbnkaf-1.tif,,,,,"VIM, CD8A, CCL5, CXCL6, PTPRC"
1150,edfnminh-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/edfnminh-1.tif,,,,,"VIM, BCL2L11, GZMB, PTPRC, TENT5C"
1151,eeondnnb-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/eeondnnb-1.tif,,,,,"VIM, HLA-DRA, HAVCR2, FCGR3A, CD2"
1152,efghoeaa-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/efghoeaa-1.tif,,,,,"HLA-DRA, VIM, CXCR4, CAVIN1, ADGRL4"
1153,ekapbapk-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/ekapbapk-1.tif,,,,,"HLA-DRA, VIM, ACTA2, PECAM1, KRT8"
1154,ekfmchfp-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/ekfmchfp-1.tif,,,,,"CCL5, CD3E, CXCL9, CD2, VIM"
1155,ekhmpoob-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/ekhmpoob-1.tif,,,,,"HLA-DRA, IGF1, VCAN, VIM, HLA-DRB5"
1156,eklbpjma-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/eklbpjma-1.tif,,,,,"CD8A, CCL5, HLA-DRA, VIM, CD3E"
1157,ekokejab-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/ekokejab-1.tif,,,,,"VIM, SERPINB9, GZMK, CD3E, PTPRC"
1158,elbhegoa-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/elbhegoa-1.tif,,,,,"VIM, CD8A, SEMA3C, PCNA, MYLK"
1159,elidcegk-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/elidcegk-1.tif,,,,,"CLEC4E, HLA-DRA, PTPRC, FCGR3A, MS4A4A"
1160,emmhdbbc-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/emmhdbbc-1.tif,,,,,"CXCL10, VIM, CD8A, CD3E, NKG7"
1161,enbbkjnp-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/enbbkjnp-1.tif,,,,,"VIM, CCL5, PTPRC, CD8A, MMRN1"
1162,eojfggio-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/eojfggio-1.tif,,,,,"IL7R, VIM, TRAC, CD3E, VSIR"
1163,eonppgih-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/eonppgih-1.tif,,,,,"VIM, HLA-DRA, MS4A6A, CCL5, CXCL9"
1164,faopoeec-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/faopoeec-1.tif,,,,,"PTPRC, HLA-DRA, CD4, HLA-DRB1, BASP1"
1165,fbgccifp-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/fbgccifp-1.tif,,,,,"CD8A, VIM, HLA-DRA, PTPRC, SLC26A2"
1166,fcakkjcl-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/fcakkjcl-1.tif,,,,,"VIM, KRT18, CD8A, ITGAX, PTEN"
1167,fcmolboe-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/fcmolboe-1.tif,,,,,"VIM, LAG3, PTPRC, CD3E, CD8A"
1168,fhpgadon-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/fhpgadon-1.tif,,,,,"VIM, GZMK, PRF1, NKG7, TRAC"
1169,filcdcgf-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/filcdcgf-1.tif,,,,,"VIM, CD8A, HLA-DRA, PECAM1, GZMK"
1170,fimhaenk-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/fimhaenk-1.tif,,,,,"VIM, PTPRC, NKG7, CD3E, CD8A"
1171,fjcdflog-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/fjcdflog-1.tif,,,,,"PPARG, CD163, FBN1, CD8A, FCGR3A"
1172,fnepaplb-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/fnepaplb-1.tif,,,,,"VIM, HLA-DRA, MTRNR2L11, CXCL10, MKI67"
1173,gldpibmf-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/gldpibmf-1.tif,,,,,"HLA-DRA, HLA-DRB1, VIM, MS4A6A, AIF1"
1174,glgleckf-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/glgleckf-1.tif,,,,,"VIM, KRT5, CAVIN1, HLA-DRA, CCL5"
1175,heghhkap-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/heghhkap-1.tif,,,,,"HLA-DRA, VIM, FGL2, CD3E, CD8A"
1176,hibcglej-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/hibcglej-1.tif,,,,,"VIM, MET, KRT8, ATP1A1, TM4SF18"
1177,hledmbbg-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/hledmbbg-1.tif,,,,,"CD8A, PCNA, MYC, SERPINB9, CD3E"
1178,hloacekg-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/hloacekg-1.tif,,,,,"HLA-DRA, VIM, FCGR3A, HLA-DRB1, FCGR3B"
1179,ibacgkop-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/ibacgkop-1.tif,,,,,"VIM, GNG11, CD2, TENT5C, CD8A"
1180,idlehjni-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/idlehjni-1.tif,,,,,"VIM, HLA-DRA, CD27, CD3E, MZB1"
1181,iepajlgj-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/iepajlgj-1.tif,,,,,"HLA-DRA, CD8A, CD68, MS4A4A, FCGR3A"
1182,ihjilbin-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/ihjilbin-1.tif,,,,,"GZMK, PROX1, CD3G, CD3E, LY6D"
1183,ikhenbkl-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/ikhenbkl-1.tif,,,,,"HLA-DRA, CD3G, CD8A, CD93, VIM"
1184,iknjaigo-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/iknjaigo-1.tif,,,,,"CD8A, HLA-DRA, FCGR3B, CCR2, HLA-DRB1"
1185,ikpifbke-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/ikpifbke-1.tif,,,,,"VIM, HLA-DRA, ACTA2, FCGR3B, PTEN"
1186,iohjhhhg-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/iohjhhhg-1.tif,,,,,"ADAMTS1, MS4A4A, MDM2, CCL5, LYVE1"
1187,kacphnod-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/kacphnod-1.tif,,,,,"VIM, TRAC, GNLY, GZMB, CD8A"
1188,kbhgffpc-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/kbhgffpc-1.tif,,,,,"VIM, CXCL6, HLA-DRA, FCGR3A, CD68"
1189,khcppnce-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/khcppnce-1.tif,,,,,"VIM, HLA-DRA, CCL5, PCNA, ITGAX"
1190,lappjmac-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/lappjmac-1.tif,,,,,"ITGAX, MS4A6A, PTPRC, IL2RA, CD14"
1191,lfjmmdcn-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/lfjmmdcn-1.tif,,,,,"VIM, CXCL6, SEMA3C, MET, PCNA"
1192,lmjmaoda-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/lmjmaoda-1.tif,,,,,"VIM, FCGR3A, CXCR4, HLA-DRB5, CD3E"
1193,lmpdlofj-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/lmpdlofj-1.tif,,,,,"CTLA4, VSIG4, SH2D3C, VIM, CD163"
1194,mbcihach-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/mbcihach-1.tif,,,,,"VIM, CD34, TIGIT, CYTIP, CTNNB1"
1195,mmdinkne-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/mmdinkne-1.tif,,,,,"VIM, TM4SF18, HLA-DRA, SDC1, CD3E"
1196,naknjhhb-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/naknjhhb-1.tif,,,,,"CXCR4, HLA-DRA, GZMB, SERPINB9, CD8A"
1197,nfcmcmhg-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/nfcmcmhg-1.tif,,,,,"VIM, SEMA3C, KRT8, MKI67, ADAMTS1"
1198,nphnoepf-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/nphnoepf-1.tif,,,,,"HLA-DRA, TNC, MYC, GZMK, CD3D"
1199,oefnenmd-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/oefnenmd-1.tif,,,,,"ECSCR, COL5A2, PCNA, CAV1, MTRNR2L11"
1200,ohmmmain-1,LAG-3,/data/yzy21/yy/aaran/out/crops/LAG-3/ohmmmain-1.tif,,,,,"VIM, CAVIN1, MNDA, PTPRC, HLA-DRA"
1201,aannhfah-1,PD-1,/data/yzy21/yy/aaran/out/crops/PD-1/aannhfah-1.tif,,,,,"CCL5, FGL2, HLA-DRA, HLA-DRB1, FCGR3A"
1202,aapcakpc-1,PD-1,/data/yzy21/yy/aaran/out/crops/PD-1/aapcakpc-1.tif,,,,,"PECAM1, MS4A4A, MNDA, BCL2L11, FCGR3A"
1203,abjioflh-1,PD-1,/data/yzy21/yy/aaran/out/crops/PD-1/abjioflh-1.tif,,,,,"VIM, GZMA, CXCL6, FCGR3B, HLA-DRA"
